index,file,bbox,class,size (cm)
5530,13_04_21-B.25,"[1034.961188788264, 1015.6270701898009, 571.3095563659354, 712.3755691228339]",Scorpaena porcus,8.015833255
5531,13_04_21-B.25,"[570.2980855492127, 2017.94564630124, 1338.2100339965186, 375.5575038740128]",Pagellus acarne,15.46525468
5532,13_04_21-B.25,"[1416.0416914335285, 2103.838343772371, 1934.966863975187, 557.1837095199953]",Pagellus erythrinus,24.0300809
5533,13_04_21-B.25,"[1992.427078628133, 1368.0861734300984, 634.0000000000002, 1131.9999389648438]",Serranus scriba,10.97648205
5534,13_04_21-B.25,"[2516.7606724240845, 957.8481564775732, 615.0046000149168, 1199.3988486272108]",Pagellus erythrinus,10.95966374
5535,13_04_21-B.25,"[1795.3867140453096, 534.0109614249297, 484.27151815333286, 1719.6579435186793]",Pagellus erythrinus,12.89957642
5536,13_04_21-B.25,"[2203.5536826006964, 610.1761188820691, 388.7349601502942, 935.5993956159629]",Serranus scriba,6.595437298
5537,13_04_21-B.25,"[1353.607752780561, 247.79607128433685, 471.0940618770517, 1021.2528614117905]",Serranus scriba,9.452873736
5538,13_04_21-B.25,"[1779.983557420617, 845.9497082105173, 554.8511699260964, 454.46240829469036]",Scorpaena porcus,6.650676834
5539,13_04_21-B.16,"[321.374401578193, 298, 749.135938158803, 1365]",Mullus barbatus,14.28837996
5540,13_04_21-B.16,"[531.3627105714684, 577.2461292183207, 644.4947539627426, 1400.3913211385086]",Mullus barbatus,13.4355457
5541,13_04_21-B.16,"[205, 1535.421009752309, 1567.658915765723, 1113.7593346408905]",Mullus barbatus,20.16801765
5542,13_04_21-B.16,"[1261, 353.9457733481807, 432.4599666130839, 1182.5400130524642]",Mullus barbatus,9.619877449
5543,13_04_21-B.16,"[1486.346318346686, 280.7066979348773, 625.4882542469754, 1599.127874658784]",Mullus barbatus,15.55292626
5544,13_04_21-B.16,"[1608, 703, 772, 1403.3701984871532]",Mullus barbatus,8.962656284
5545,13_04_21-B.16,"[2072.648966526008, 1447.422910796287, 381.3510334739922, 1300.9971082294974]",Mullus barbatus,9.99357487
5546,13_04_21-B.16,"[2346.266941859599, 1052.5023116781065, 391.7330581404012, 1513.8728629525642]",Mullus barbatus,11.47263731
5547,13_04_21-B.16,"[2559.0617043844036, 1155, 596.0069042092146, 1299.8233321951875]",Mullus barbatus,11.90986668
5548,13_04_21-B.16,"[2599.5967186094103, 442, 316.1617030203861, 1149]",Mullus barbatus,10.6390537
5549,13_04_21-B.16,"[2831.104337964079, 305.4105210432944, 393.1681857688304, 1564.5894789567055]",Mullus barbatus,12.95345501
5550,13_04_21-B.28,"[497, 812.4106608410992, 2017.042780013045, 988.3092207210876]",Symphodus tinca M,22.94826104
5551,13_04_21-B.28,"[548, 1348.9327512767902, 1062, 403.0672487232098]",Pagellus acarne,11.70422586
5552,13_04_21-B.28,"[510.9214945738842, 1737, 1315.2252038298343, 418]",Pagellus acarne,13.95855316
5553,13_04_21-B.28,"[911, 1804.8494739490118, 1188.150526050988, 697.1505260509882]",Pagellus acarne,12.63120885
5554,13_04_21-B.28,"[1282.6429709428062, 1790, 1039.3570290571938, 960]",Pagellus acarne,12.23528291
5555,13_04_21-B.28,"[1919, 1693, 877, 710.9727270086692]",Pagellus acarne,11.46682754
5556,13_04_21-B.28,"[1476, 1504, 1276.5512492852667, 341.13283051111944]",Pagellus acarne,14.33045639
5557,13_04_21-B.28,"[2603.497310880269, 292, 695.8054186285021, 1287]",Pagellus acarne,11.92157192
5558,13_04_21-B.28,"[3226.3941622224816, 291.0985405556204, 411.01625298232875, 1177.9014594443797]",Pagellus acarne,10.94700408
5559,13_04_21-B.28,"[3279.873857201772, 1367, 284.2220587267034, 1130.4472109340581]",Pagellus acarne,8.327886806
5560,13_04_21-B.28,"[2966.7233710127116, 1418.5804938112415, 409.797899749738, 1342.4195061887585]",Pagellus acarne,10.37349464
5561,13_04_21-B.8,"[496.8177089081486, 428, 328.0, 942.7210409819374]",Mullus surmulentus,6.721127193
5562,13_04_21-B.8,"[702, 239.6471492038857, 687.6733789393184, 938.3528507961144]",Mullus surmulentus,8.883484182
5563,13_04_21-B.8,"[763.8717566587047, 248.71523429609687, 919.1282433412953, 765.4202796001343]",Mullus surmulentus,11.46930648
5564,13_04_21-B.8,"[1119.581167774792, 254.40583037941366, 1262.5344660216083, 913.9408107492809]",Mullus surmulentus,16.30451191
5565,13_04_21-B.8,"[1691.830838359664, 356.9776394145105, 911.1936541088239, 1088.0223605854894]",Mullus surmulentus,13.72095777
5566,13_04_21-B.8,"[2588, 342, 487.77711683551433, 1161]",Mullus surmulentus,10.29544587
5567,13_04_21-B.8,"[3023, 301.1802099363715, 467, 1364.8197900636285]",Mullus surmulentus,10.79059021
5568,13_04_21-B.8,"[2883.9619660182775, 731.7287654132373, 360.8567511010815, 1172.1060561142335]",Mullus surmulentus,9.903251655
5569,13_04_21-B.8,"[2444, 653, 472, 1220]",Mullus surmulentus,10.06032491
5570,13_04_21-B.8,"[2326, 1031, 591.8221278561855, 1352]",Mullus surmulentus,11.35637623
5571,13_04_21-B.8,"[2154.3502984356546, 1295.3381764110084, 310.0, 1047.999938964844]",Mullus surmulentus,7.53239191
5572,13_04_21-B.8,"[1884.5993056661282, 990.2619553004049, 426.5944310675154, 1396.738044699595]",Mullus surmulentus,8.876117184
5573,13_04_21-B.8,"[1683.3469140720351, 568.9235882666557, 473.366475825165, 1168.0764117333442]",Mullus surmulentus,9.721334287
5574,13_04_21-B.8,"[1333.2901066943023, 805.420621989566, 387.98883765003393, 1153.1135955299637]",Mullus surmulentus,8.180591744
5575,13_04_21-B.8,"[1066.6296073330686, 520.9893907558082, 534.5021050143828, 1201.9514341186373]",Mullus surmulentus,9.783581177
5576,13_04_21-B.8,"[409.2930526677194, 562.6848643215029, 916.0, 1263.5627138875093]",Mullus surmulentus,11.90628885
5577,13_04_21-B.8,"[437.36039744827895, 1240.0783817270872, 694.0, 1157.9999389648438]",Mullus surmulentus,9.654993436
5578,13_04_21-B.8,"[973.1870020973164, 1315.5106294296183, 347.29070782660403, 1324.0457407883705]",Mullus surmulentus,9.28866749
5579,13_04_21-B.8,"[1445.3093638953128, 1964.051990776545, 1242.0707840089945, 703.9480092234551]",Mullus surmulentus,15.36079723
5580,13_04_21-B.8,"[2785, 1597.0220203598922, 732.3400338553624, 1060.6289046653576]",Mullus surmulentus,11.08248488
5581,13_04_21-B.21,"[1001.7152675618172, 456.1414919573454, 2385.738037243209, 999.0077232024207]",Sphyraena sphyraena,31.013317
5582,13_04_21-B.21,"[35.81389305336921, 154.76807524596836, 3635.69959755976, 1725.6007045134384]",Sphyraena sphyraena,46.73775473
5583,13_04_21-B.21,"[460.75981845669327, 509.46148587529063, 3465.671000661948, 1531.8792921176857]",Sphyraena sphyraena,45.23786486
5584,13_04_21-B.21,"[141.1679589709646, 855.4183719691623, 3291.069705001222, 1663.6537543444847]",Sphyraena sphyraena,42.99488285
5585,13_04_21-B.21,"[186.27838846012642, 1144.9716866689805, 2638.785619325304, 1436.3426335786344]",Sphyraena sphyraena,32.85578402
5586,13_04_21-B.2,"[1548.3035643832898, 166.7565753609551, 1619.735975782993, 2061.243424639045]",Pagellus erythrinus,24.70331449
5587,13_04_21-B.2,"[733.4811042732019, 181.5625915390828, 1829.7810410664385, 2086.437408460917]",Pagellus erythrinus,26.98120305
5588,13_04_21-B.2,"[204.32812826870688, 318.07966401064465, 1773.671871731293, 2325.9203359893554]",Pagellus erythrinus,28.49882291
5589,13_04_21-B.27,"[2242.7912066071867, 831.3451119972652, 1232.0921618322877, 1403.39899288793]",Symphodus tinca H,11.0474085
5590,13_04_21-B.27,"[2343.5312505373504, 1409.9062501074702, 764.8425949890175, 923.3892909670806]",Pagellus acarne,10.18168049
5591,13_04_21-B.27,"[1752, 2294.4558634977757, 1258.5676872234403, 441.5441365022243]",Pagellus acarne,15.30667302
5592,13_04_21-B.27,"[1268.7927941084272, 1954.9631016032126, 1357.2072058915728, 463.03689839678736]",Pagellus acarne,16.31508474
5593,13_04_21-B.27,"[553.7444313920652, 2279.9153149036842, 1378.424938800566, 372.03597339974476]",Pagellus acarne,15.29544756
5594,13_04_21-B.27,"[688.0174594333422, 1127.241124792327, 414.98959046430525, 1174.758875207673]",Pagellus acarne,8.771351406
5595,13_04_21-B.27,"[1084.4270929371828, 937, 360.5729070628172, 1232.2672145052993]",Pagellus acarne,8.991931825
5596,13_04_21-B.27,"[1392, 962, 342, 1198]",Pagellus acarne,8.33019236
5597,13_04_21-B.27,"[1662, 912, 580.939894354321, 1222.5635860940488]",Pagellus acarne,10.98244832
5598,13_04_21-B.27,"[1972, 1046.382052776907, 675.023620635498, 1096.617947223093]",Pagellus acarne,10.9421348
5599,13_04_21-B.27,"[1514.8019083670263, 446.8220399170905, 1006.7713019697019, 919.1779600829095]",Pagellus acarne,12.53672416
5600,13_04_21-B.27,"[1516.735046650777, 207, 1087.1625453371353, 724]",Pagellus acarne,13.9254639
5601,13_04_21-B.27,"[2389.6998670371418, 188.59718318797803, 585.4584603498429, 960.8668705483137]",Pagellus acarne,9.365710852
5602,13_04_21-B.27,"[621, 208.40076502427289, 759.9777510807307, 1040.599234975727]",Pagellus acarne,10.68634943
5603,13_04_21-B.9,"[364.79439896614883, 413, 628.751381404, 1497]",Mullus surmulentus,10.78179492
5604,13_04_21-B.9,"[913.6720643632525, 734, 373.78428347233444, 1253]",Mullus surmulentus,9.967600306
5605,13_04_21-B.9,"[1169, 357.12348333521214, 735.0765098684142, 1106.8219436823279]",Mullus surmulentus,11.49156749
5606,13_04_21-B.9,"[1085, 597.3571709425407, 828.6130286268324, 1122.5284790472635]",Mullus surmulentus,12.4583379
5607,13_04_21-B.9,"[1291.9158376986538, 838, 624.0371438380255, 1096.4011173325719]",Mullus surmulentus,10.67962942
5608,13_04_21-B.9,"[2044.6790923256092, 477.74676398842337, 1297.9794432136953, 288.25323601157663]",Mullus surmulentus,14.47564868
5609,13_04_21-B.9,"[1802.0115540919066, 609, 511.6198086582665, 1382.7869873121601]",Mullus surmulentus,11.22346886
5610,13_04_21-B.9,"[873.4210985510028, 1601.8923731395098, 820.0, 564.0]",Mullus surmulentus,10.81808702
5611,13_04_21-B.9,"[651.4210985510028, 1891.8923731395098, 986.0, 599.9999389648438]",Mullus surmulentus,13.61439446
5612,13_04_21-B.9,"[1604.9656238107425, 1165.7938997847657, 289.90403807818575, 1554.9397400651653]",Mullus surmulentus,9.731623192
5613,13_04_21-B.9,"[1901.2240006832972, 1201.2491847076622, 460.0, 1185.9999389648438]",Mullus surmulentus,9.885302204
5614,13_04_21-B.9,"[1992.8703487915814, 1392.890663947724, 588.0, 885.9999389648438]",Mullus surmulentus,9.020997759
5615,13_04_21-B.9,"[2114.855089369949, 1788.383821242426, 548.8160877465612, 908.2177364732077]",Mullus surmulentus,7.546419325
5616,13_04_21-B.9,"[2523, 2380, 983.599427672164, 357]",Mullus surmulentus,11.33680721
5617,13_04_21-B.9,"[2214.3074915491525, 2064, 1366.9642929208744, 705]",Mullus surmulentus,16.58518663
5618,13_04_21-B.9,"[2512.123644134283, 1276.1463571143695, 458.0, 1191.9999389648428]",Mullus surmulentus,9.369186968
5619,13_04_21-B.9,"[2230.1236441342835, 776.1463571143698, 737.9999999999995, 959.9999999999994]",Mullus surmulentus,10.28977168
5620,13_04_21-B.9,"[2516.438060665448, 614.8965569128334, 699.9999999999995, 1227.999938964843]",Mullus surmulentus,9.843658957
5621,13_04_21-B.9,"[2881.2922969660895, 956, 375.70770303391055, 1187.616413045183]",Mullus surmulentus,8.361676448
5622,13_04_21-B.9,"[3157, 697.5912501305643, 376.94647963440684, 1379.4087498694357]",Mullus surmulentus,10.07699207
5623,13_04_21-B.30,"[725.3383080313771, 703, 319.6616919686229, 1313]",Mullus surmulentus,9.451263385
5624,13_04_21-B.30,"[961, 20.077067958434995, 987.6613066019036, 1312.6691884283784]",Mullus surmulentus,13.957348
5625,13_04_21-B.30,"[1323.1117102505777, 281.5933717894164, 801.8882897494223, 1026.9494344776078]",Mullus surmulentus,11.4282026
5626,13_04_21-B.30,"[911.3014453399579, 1078.823628889665, 938.5211959806635, 1101.6450499454122]",Mullus surmulentus,12.76551591
5627,13_04_21-B.30,"[926.3530892152693, 1530.1981976967863, 862.5456705917526, 1206.6700409242007]",Mullus surmulentus,12.6417947
5628,13_04_21-B.30,"[1470.628650450158, 762.3043387769626, 793.2738680312748, 1300.5221605222669]",Mullus surmulentus,12.96073644
5629,13_04_21-B.30,"[1480, 1329, 800.0751001376402, 1189.3511600428774]",Mullus surmulentus,11.56759262
5630,13_04_21-B.30,"[2133.5646735417, 728.9871933455163, 263.6797645850438, 1188.7934467150453]",Mullus surmulentus,8.522198994
5631,13_04_21-B.30,"[2305.5941570703167, 1214, 439.40584292968333, 1326]",Mullus surmulentus,9.958497
5632,13_04_21-B.30,"[2741, 1256.6855666913566, 395.9817371815757, 1177.3144333086434]",Mullus surmulentus,8.977462748
5633,13_04_21-B.30,"[3005.2187130517536, 1110, 583.3398608024977, 1188.352994983044]",Mullus surmulentus,11.23500597
5634,13_04_21-B.30,"[2291.057715890545, 433.2484800055715, 502.7792121324983, 1291.5838634176891]",Mullus surmulentus,10.33443371
5635,13_04_21-B.30,"[2445.738045197792, 425.8902172698229, 451.3840037811765, 1298.2875862461226]",Mullus surmulentus,10.89712825
5636,13_04_21-B.30,"[2997, 307, 314, 1302]",Mullus surmulentus,9.107626864
5637,13_04_21-B.23,"[2458.1647903377743, 294.0507798166448, 1074.799871614172, 2478.949220183355]",Pagellus erythrinus,22.83315426
5638,13_04_21-B.12,"[644, 900, 1167, 417.8427833159708]",Mullus barbatus,13.864619
5639,13_04_21-B.12,"[1190.3045417561038, 177.28104898401233, 1409.8307431931735, 793.2737998374803]",Mullus barbatus,17.7232941
5640,13_04_21-B.12,"[794.8045735903154, 313.7437842198656, 570.6715956656731, 627.738718177953]",Mullus surmulentus,5.863447311
5641,13_04_21-B.12,"[1333.6430877357475, 487.64531741179036, 988.0000000000014, 780.0000000000014]",Mullus surmulentus,12.20187877
5642,13_04_21-B.12,"[1582.9486029376274, 739.9470177582623, 800.0000000000011, 1015.9998779296891]",Mullus surmulentus,12.15322102
5643,13_04_21-B.12,"[2266, 493.0420679151294, 308, 1203.9579320848707]",Mullus surmulentus,8.68437772
5644,13_04_21-B.12,"[2556, 1082, 911, 306]",Mullus surmulentus,11.80620553
5645,13_04_21-B.12,"[2570.8762801110565, 1218.6566465433452, 1025.9946773138163, 517.2470207522906]",Mullus surmulentus,13.43708343
5646,13_04_21-B.12,"[2488.1200988797336, 1507.5688078829055, 802.0000000000009, 374.00000000000045]",Mullus surmulentus,9.899606115
5647,13_04_21-B.12,"[2406.084389405988, 1655.521664774155, 886.3622656083849, 393.39914254399537]",Mullus surmulentus,10.70530988
5648,13_04_21-B.12,"[3187, 1649.7350191515175, 357.0968124449805, 946.7059035883985]",Mullus surmulentus,7.930590233
5649,13_04_21-B.12,"[2173.4845934967207, 1736.1648341919752, 1116.000000000001, 624.0000000000007]",Mullus surmulentus,14.07851402
5650,13_04_21-B.12,"[2428.5649271121442, 2216.3275894792737, 995.4350728878558, 447.6724105207263]",Mullus surmulentus,12.38225263
5651,13_04_21-B.12,"[2029.4300807620705, 1725.3457919926987, 422.5699192379295, 978.2762105785641]",Mullus surmulentus,8.363008908
5652,13_04_21-B.12,"[1192, 2310, 1005, 395]",Mullus surmulentus,11.93079935
5653,13_04_21-B.12,"[1069, 1338, 1027.7356015507826, 280.41950193847833]",Mullus surmulentus,12.310212
5654,13_04_21-B.12,"[1299, 1570, 1010.6422338403886, 509]",Mullus surmulentus,11.73177294
5655,13_04_21-B.12,"[1394, 1672, 850.1158815816775, 665]",Mullus surmulentus,11.19369201
5656,13_04_21-B.12,"[1181.7043101761078, 1566.4507183626847, 488.2956898238922, 829.5492816373153]",Mullus surmulentus,8.097659441
5657,13_04_21-B.12,"[855.4031891165378, 1331.3422554230374, 480.59681088346224, 1228.4460878182517]",Mullus surmulentus,9.458217552
5658,13_04_21-B.12,"[580.440021065633, 1123, 421.559978934367, 1144]",Mullus surmulentus,8.628299779
5659,13_04_21-B.6,"[537, 74.57805529788742, 1232, 925.3728277846112]",Pagrus pagrus,15.46485363
5660,13_04_21-B.6,"[866.5179954422505, 1927, 1357.4820045577494, 879.2388947788118]",Pagrus pagrus,16.83858286
5661,13_04_21-B.19,"[376.76788031107594, 259.97688545365133, 3258.409760901767, 672.0251350451698]",Sphyraena sphyraena,44.83624086
5662,13_04_21-B.19,"[707.2853924879066, 453.6237508755413, 2998.3930042049824, 1225.5033834261399]",Sphyraena sphyraena,42.45058262
5663,13_04_21-B.19,"[307.61508586253876, 1239.820273422381, 3534.0, 1259.0126316029314]",Sphyraena sphyraena,47.32998324
5664,13_04_21-B.19,"[19.82891255928189, 1558.2398938648805, 3204.0, 973.5533146998184]",Sphyraena sphyraena,41.90286832
5665,13_04_21-B.37,"[661, 743, 626, 1959.9284567732852]",Symphodus tinca H,14.41659356
5666,13_04_21-B.37,"[1202.8366325385525, 947.0715032649983, 852.7673310656426, 1786.9284967350018]",Symphodus tinca H,14.99947493
5667,13_04_21-B.37,"[1007.1750575454677, 254.72681764109976, 561.5800739890448, 901.0533699446001]",Symphodus tinca H,9.491186812
5668,13_04_21-B.37,"[1866, 208.5265663829929, 492.40256407288734, 1249.473433617007]",Symphodus tinca H,10.88674389
5669,13_04_21-B.37,"[2033.6711296852257, 348, 1191.0280891849832, 1534]",Symphodus tinca H,17.57934174
5670,13_04_21-B.37,"[3083, 768, 542.7368935405743, 1624.0801676272768]",Symphodus tinca H,12.65819615
5671,13_04_21-B.37,"[2345, 1471, 728.6745067073143, 1113.3204965369505]",Symphodus tinca H,12.55373331
5672,18_06_21-B9,"[348.1258314408291, 160.83026696284603, 1266.7041312414572, 1848.169733037154]",Pagellus erythrinus,22.15245488
5673,18_06_21-B9,"[1225.8009510003037, 201.9520519612262, 1826.905384651306, 807.4290688549731]",Pagellus erythrinus,22.03756241
5674,18_06_21-B9,"[1578.387346828349, 777.1131747724975, 2222.137709792639, 756.0450448999871]",Pagellus erythrinus,24.68298756
5675,18_06_21-B9,"[665.8872446499297, 939.1169178834191, 1111.1247546702145, 2063.0]",Pagellus erythrinus,21.86422214
5676,18_06_21-B9,"[1404.7502064031485, 1099.166456794623, 1815.4444326708933, 1089.2666596025363]",Pagellus erythrinus,23.24669985
5677,18_06_21-B7,"[521.5818029198523, 361.8751015749749, 978.2418971797312, 2003.9596090043278]",Pagellus erythrinus,25.06665053
5678,18_06_21-B7,"[1074.0588036765632, 272.6430963722815, 797.77930389465, 2421.987444696741]",Pagellus erythrinus,27.52712643
5679,18_06_21-B7,"[1986.1074300550574, 488.8534748429071, 755.6224974501699, 2068.682471577859]",Pagellus erythrinus,24.67854032
5680,18_06_21-B7,"[2613.9455388893325, 538, 721.2272241891874, 2163.6406789222006]",Pagellus erythrinus,25.64184564
5681,18_06_21-B1,"[449.9365762614052, 188.76743384902255, 1520.0642426190777, 1188.2226590221096]",Pagellus erythrinus,21.81722417
5682,18_06_21-B1,"[210.24488110449838, 1368.2926254976908, 853.7551188955016, 1579.2187622202043]",Pagellus erythrinus,18.91227638
5683,18_06_21-B1,"[970.8580085491516, 820, 660.1419914508484, 1733.0704864692548]",Pagellus erythrinus,20.12201213
5684,18_06_21-B1,"[1894.3957539103249, 508.07782819293107, 508.5177405561067, 1671.1742332158483]",Pagellus erythrinus,20.10559934
5685,18_06_21-B1,"[1912.3957539103249, 487.07782819293107, 713.0, 1409.0]",Pagellus erythrinus,18.8543774
5686,18_06_21-B1,"[2423.811016084887, 853.4397765265543, 456.77380067416607, 1782.5602234734456]",Pagellus erythrinus,21.95972729
5687,18_06_21-B1,"[2868, 749.1638775888184, 629.6511667100126, 2180.8361224111813]",Pagellus erythrinus,27.41428768
5688,18_06_21-B1,"[1261, 2263, 1541, 528.5484913663586]",Pagellus erythrinus,18.63860959
